Date	Hour		MMSI		Navigation Status
2017-04-01	00:00:23																
2017-04-01	00:00:24																
2017-04-01	00:00:24	114766336		4	0	0.400000	True		15.852203	7.334381	998	264	36	1	1	0	311448
2017-04-01	00:00:24	916974464		9	32	0.000000	True		0.289250	11.672979	3118	491	37	1	1	0	204968
2017-04-01	00:00:25	213835008		0	0	12.800000	True		16.969387	2.923821	2970	170	20	1	0	0	74024
2017-04-01	00:00:25																
2017-04-01	00:00:25	992340864		9	0	0.000000	True		10.303149	7.581075	2546	140	32	1	0	0	499880
2017-04-01	00:00:26	68742016		8	0	0.000000	True		0.019114	0.282733	8	386	33	1	0	0	254104
2017-04-01	00:00:26	41283456		8	0	0.000000	True		19.221161	7.072249	2650	73	41	1	0	0	65688
2017-04-01	00:00:26	17623936		8	32	0.000000	True		10.452445	3.189242	3084	487	37	1	0	0	8
2017-04-01	00:00:26	277963664		1	0	0.000000	True		22.156971	9.882118	873	46	25	1	0	0	0
2017-04-01	00:00:26	19292048		0	31	25.200001	True		18.646902	4.236179	451	386	41	1	0	0	0
2017-04-01	00:00:26	113141648		0	3	15.200000	True		13.889195	1.036384	3794	357	40	1	1	0	151808
2017-04-01	00:00:26	208333696		8	0	0.000000	True		2.148010	3.535750	3826	165	40	1	0	0	409752
2017-04-01	00:00:27	1028516736		1	0	0.000000	True		15.808173	6.947834	430	46	44	1	0	0	368824
2017-04-01	00:00:27	160623488		0	32	0.000000	True		2.006293	9.837152	3258	487	45	1	1	0	254120
2017-04-01	00:00:27	127176162		4	191	59.200001	True		23.594879	6.340883	2467	266	49	1	1	0	397696
2017-04-01	00:00:27	214690688		0	0	0.000000	True		15.485611	5.315078	3562	204	40	1	0	0	57512
2017-04-01	00:00:27	909176704		9	224	101.099998	False		0.295719	7.576842	3139	499	61	1	0	0	116832
2017-04-01	00:00:28	9235328		0	0	1.600000	True		16.968363	12.171782	2621	74	45	1	0	0	163992
2017-04-01	00:00:28	226226048		2	0	0.000000	True		3.925059	11.631917	2001	108	44	1	0	0	493584
2017-04-01	00:00:29	118712208		0	0	0.000000	True		10.294341	11.713837	580	26	48	0	0	0	393368
2017-04-01	00:00:29																
2017-04-01	00:00:29	113141648		0	3	15.200000	True		3.822865	0.931526	3790	357	48	1	1	0	0
2017-04-01	00:00:29	160701328		0	32	0.000000	True		16.900166	8.414918	3143	483	53	1	1	0	174240
2017-04-01	00:00:29	68753296		8	0	0.000000	True		14.096453	2.597779	2976	292	16	1	0	0	254169
2017-04-01	00:00:30	19292048		0	31	25.200001	True		13.613738	4.393466	1723	162	52	1	0	0	8064
2017-04-01	00:00:30	223963792		8	0	89.599998	True		2.215598	3.441568	4050	489	53	1	0	0	230968
2017-04-01	00:00:30	486762384		1	0	0.000000	True		22.334742	1.730362	3135	52	13	0	0	0	0
2017-04-01	00:00:31																
2017-04-01	00:00:31																
2017-04-01	00:00:32	7616000		0	32	11.200000	True		8.741544	2.706797	3633	499	1	0	0	0	420112
2017-04-01	00:00:32																
2017-04-01	00:00:33	887810944		9	32	0.000000	True		19.182047	11.009465	3602	499	1	0	1	0	330128
2017-04-01	00:00:33	213835008		0	0	12.800000	True		10.258501	2.818963	3010	194	56	1	0	0	74008
2017-04-01	00:00:34																
2017-04-01	00:00:35																
2017-04-01	00:00:35																
2017-04-01	00:00:35	114766336		4	0	0.400000	True		0.752709	7.386810	1006	280	12	0	1	0	322064
2017-04-01	00:00:35																
2017-04-01	00:00:35	191145025		0	96	20.799999	True		13.946345	2.371027	3217	304	4	0	0	0	487808
2017-04-01	00:00:35	113141648		0	3	14.800000	True		17.218424	0.774240	3786	401	12	0	1	0	225664
2017-04-01	00:00:35	992340864		9	0	0.000000	True		3.592263	7.476218	2366	148	4	0	0	0	420400
2017-04-01	00:00:35	68742016		8	0	0.000000	True		16.796329	0.282733	8	402	9	0	0	0	82088
2017-04-01	00:00:36	41283456		8	0	0.000000	True		15.865719	7.019821	2654	121	17	0	0	0	446848
2017-04-01	00:00:36	17623936		8	32	0.000000	True		2.063837	3.241670	3076	503	13	0	0	0	8
2017-04-01	00:00:36	1028516736		1	0	0.000000	True		15.808173	6.947834	906	62	20	0	0	0	232080
2017-04-01	00:00:37	19292048		0	31	28.400000	True		13.613738	1.457453	1128	222	17	0	0	0	0
2017-04-01	00:00:37	160623488		0	32	0.000000	True		7.039458	9.837152	3286	507	21	0	1	0	254104
2017-04-01	00:00:37	208333696		8	0	0.000000	True		0.470288	10.246636	3473	177	16	0	0	0	395936
2017-04-01	00:00:37	214690688		0	0	0.000000	True		15.485611	8.670522	3934	212	16	0	0	0	82104
2017-04-01	00:00:37	909176704		9	224	101.099998	False		0.295719	7.576842	3139	499	61	1	0	0	72
2017-04-01	00:00:38	160701328		0	32	0.000000	True		15.222444	8.414918	3147	499	25	0	1	0	336024
2017-04-01	00:00:39	68753296		8	0	0.000000	True		14.096453	2.597779	2976	292	56	1	0	0	262377
2017-04-01	00:00:39	127176162		4	190	59.599998	True		12.571518	3.721901	2479	286	33	0	1	0	74024
2017-04-01	00:00:39	118712208		0	0	0.000000	True		5.261176	11.661408	732	26	28	1	0	0	207776
2017-04-01	00:00:40	19292048		0	31	30.000000	True		18.646902	1.667168	1208	510	29	0	0	0	258
2017-04-01	00:00:40																
2017-04-01	00:00:40	431038001		1	0	0.000000	True		2.409742	11.600045	3146	28	37	0	1	0	220712
2017-04-01	00:00:40	6569408		0	64	89.599998	True		25.980997	10.097747	1762	434	32	0	1	0	8
2017-04-01	00:00:40	315788770		0	0	0.000000	True		16.847940	12.936966	186	465	33	0	0	0	0
2017-04-01	00:00:40	115994496		8	0	0.000000	True		5.712141	3.666899	3128	25	37	0	0	0	404384
2017-04-01	00:00:40	223963792		8	0	89.599998	True		23.908014	6.271904	4050	505	29	0	0	0	519072
2017-04-01	00:00:41																
2017-04-01	00:00:42																
2017-04-01	00:00:42																
2017-04-01	00:00:42	276311552		1	0	0.000000	True		14.070443	10.186861	865	282	41	0	0	0	64
2017-04-01	00:00:42	113141648		0	4	15.200000	True		17.218424	0.512096	3726	473	40	0	1	0	138752
2017-04-01	00:00:42	19292048		0	31	39.599998	True		25.357788	1.929312	2316	306	40	0	0	0	8578
2017-04-01	00:00:43																
2017-04-01	00:00:43	310629041		1	0	0.000000	True		16.813736	7.347578	3546	433	42	0	1	0	1
2017-04-01	00:00:43																
2017-04-01	00:00:43																
2017-04-01	00:00:43																
2017-04-01	00:00:43																
2017-04-01	00:00:43																
2017-04-01	00:00:44																
2017-04-01	00:00:44																
2017-04-01	00:00:44																
2017-04-01	00:00:44																
2017-04-01	00:00:44	930670256		0	1	1.200000	True		23.930546	5.787117	1947	146	44	0	0	0	37248
2017-04-01	00:00:44	213835008		0	0	12.800000	True		13.600837	2.556819	3010	210	36	0	0	0	315648
2017-04-01	00:00:45																
2017-04-01	00:00:45	992340864		9	0	0.000000	True		5.269984	4.120774	2910	112	44	0	0	0	8
2017-04-01	00:00:45	191145025		0	96	20.799999	True		10.735082	1.584595	3217	272	44	0	0	0	8
2017-04-01	00:00:45																
2017-04-01	00:00:45																
2017-04-01	00:00:45	113141648		0	4	15.200000	True		10.507538	0.459667	3698	473	48	0	1	0	8834
2017-04-01	00:00:45	114766336		4	0	0.800000	True		14.161374	7.544096	970	284	56	0	1	0	298272
2017-04-01	00:00:45																
2017-04-01	00:00:45																
2017-04-01	00:00:45	68742016		8	0	0.000000	True		16.796329	0.282733	8	402	49	0	0	0	114840
2017-04-01	00:00:46	127176162		4	191	60.400002	True		0.775038	3.775162	2475	282	57	0	1	0	8
2017-04-01	00:00:46																
2017-04-01	00:00:46																
2017-04-01	00:00:46	38595456		8	32	0.000000	True		12.418525	1.409120	3072	503	49	0	0	0	82072
2017-04-01	00:00:46	41283456		8	0	0.000000	True		10.832554	6.967392	2650	121	57	0	0	0	167312
2017-04-01	00:00:46	208333696		8	0	0.000000	True		23.958391	3.535750	3910	185	56	0	0	0	8
2017-04-01	00:00:46	17623936		8	32	0.000000	True		2.063837	3.294099	3072	503	53	0	0	0	265616
2017-04-01	00:00:47	214690688		0	0	0.000000	True		17.163332	5.315078	3262	208	56	0	0	0	106648
2017-04-01	00:00:47	336849792		9	32	1.600000	True		3.414083	11.570464	3349	499	53	0	0	0	0
2017-04-01	00:00:47	19292048		0	31	52.400002	True		11.949123	2.401171	2360	254	57	0	0	0	0
2017-04-01	00:00:47	1028516736		1	0	0.000000	True		15.808173	6.947834	122	50	0	1	0	0	8
2017-04-01	00:00:47	909176704		9	224	101.099998	False		0.295719	7.576842	3139	499	61	1	0	0	61888
2017-04-01	00:00:47	226226048		2	0	0.000000	True		3.925059	8.276474	1937	120	56	0	0	0	495872
2017-04-01	00:00:48	160701328		0	32	0.000000	True		0.122949	8.362490	3151	499	1	1	1	0	8
2017-04-01	00:00:49	9235328		0	0	1.600000	True		16.968363	12.224211	2197	94	61	0	0	0	127360
2017-04-01	00:00:50	19292048		0	31	57.200001	True		8.593680	2.820602	3664	82	4	1	0	0	131202
2017-04-01	00:00:50	118712208		0	0	0.000000	True		5.261176	11.713837	932	2	20	0	0	0	217472
2017-04-01	00:00:50																
2017-04-01	00:00:50																
2017-04-01	00:00:50	115994496		8	0	0.000000	True		7.389863	3.614470	3128	25	13	1	0	0	331424
2017-04-01	00:00:50	223963792		8	0	89.599998	True		18.769993	5.747616	4050	473	5	1	0	0	78208
2017-04-01	00:00:50	68753296		8	0	0.000000	True		14.096453	2.597779	2976	308	36	0	0	0	69457
2017-04-01	00:00:50																
2017-04-01	00:00:50																
2017-04-01	00:00:51	6569408		0	64	89.599998	True		20.751225	12.247328	1774	434	8	1	1	0	8
2017-04-01	00:00:51																
2017-04-01	00:00:51	127176162		4	190	60.400002	True		24.210712	6.658746	2475	278	17	1	1	0	8
2017-04-01	00:00:51	287104864		1	0	0.000000	True		12.562091	5.575571	2643	414	13	1	0	0	86824
2017-04-01	00:00:51																
2017-04-01	00:00:52																
2017-04-01	00:00:52																
2017-04-01	00:00:52	113141648		0	60	14.000000	True		15.527596	0.197523	3722	505	16	1	1	0	131074
2017-04-01	00:00:52																
2017-04-01	00:00:52																
2017-04-01	00:00:52																
2017-04-01	00:00:53																
2017-04-01	00:00:53	378792832		9	0	1.600000	True		24.280746	12.930336	3245	213	12	1	0	0	0
2017-04-01	00:00:53																
2017-04-01	00:00:53	887810944		9	32	0.000000	True		19.182047	10.957037	3606	499	17	1	1	0	8
2017-04-01	00:00:54	213835008		0	0	12.800000	True		16.943172	2.399533	3050	250	8	1	0	0	332032
2017-04-01	00:00:54	234220416		8	32	0.000000	True		9.016589	1.499296	3080	499	25	1	0	0	131224
2017-04-01	00:00:55	930670256		0	2	0.400000	True		18.897381	5.787117	1947	146	20	1	0	0	8
2017-04-01	00:00:55	296462001		1	0	1.600000	True		9.067176	12.380742	3453	433	20	1	0	0	0
2017-04-01	00:00:55																
2017-04-01	00:00:55	114766336		4	0	0.400000	True		15.839094	7.701383	942	284	32	1	1	0	299040
2017-04-01	00:00:55	916974464		9	32	0.000000	True		0.302357	11.830266	3190	507	33	1	1	0	188568
2017-04-01	00:00:55	68742016		8	0	0.000000	True		16.796329	0.282733	8	402	29	1	0	0	291072
2017-04-01	00:00:55	17623936		8	32	0.000000	True		2.063837	3.294099	3084	503	25	1	0	0	8
2017-04-01	00:00:56	992340864		9	0	0.000000	True		6.947706	4.120774	2906	112	24	1	0	0	86400
2017-04-01	00:00:56	113141648		0	59	13.600000	True		23.903095	0.145094	3838	477	32	1	1	0	15744
2017-04-01	00:00:56	208333696		8	0	0.000000	True		22.280668	6.891193	3114	185	32	1	0	0	192656
2017-04-01	00:00:57	41283456		8	0	0.000000	True		0.766226	7.124679	2642	121	33	1	0	0	209040
2017-04-01	00:00:57	19292048		0	31	65.199997	True		20.363945	3.712710	104	440	32	1	0	0	0
2017-04-01	00:00:57	1028516736		1	0	0.000000	True		17.485895	3.592390	362	50	36	1	0	0	368792
2017-04-01	00:00:57	8472208		0	0	0.000000	True		23.563124	11.346912	3462	220	41	1	1	0	213144
2017-04-01	00:00:57	314364544		1	0	0.400000	True		20.229599	7.154989	2278	368	42	1	1	0	1
2017-04-01	00:00:58	160701328		0	32	0.000000	True		11.867000	8.414918	3139	499	41	1	1	0	4384
2017-04-01	00:00:58	214690688		0	0	0.000000	True		15.485611	5.315078	3390	208	36	1	0	0	8
2017-04-01	00:00:58																
2017-04-01	00:00:59	476113792		9	0	0.000000	True		5.653981	4.032186	861	169	1	0	0	0	218152
2017-04-01	00:00:59	113141648		0	59	13.600000	True		12.159045	0.197523	3906	477	44	1	1	0	0
2017-04-01	00:00:59																
2017-04-01	00:00:59	276940401		1	0	0.000000	True		3.469581	2.855085	3223	228	33	0	0	0	0
2017-04-01	00:01:00	115994496		8	0	0.000000	True		12.423027	3.614470	3132	9	1	0	0	0	90144
2017-04-01	00:01:00	68753296		8	0	0.000000	True		14.096453	2.597779	2976	308	12	1	0	0	335985
2017-04-01	00:01:00	19292048		0	31	68.400002	True		0.257501	4.184570	588	104	1	0	0	0	270208
2017-04-01	00:01:00	118712208		0	0	1.600000	True		23.716114	11.713837	1008	6	60	0	0	0	86272
2017-04-01	00:01:01	223963792		8	0	89.599998	True		15.309691	5.223328	4018	433	45	1	0	0	504064
2017-04-01	00:01:01																
2017-04-01	00:01:02																
2017-04-01	00:01:02																
2017-04-01	00:01:02																
2017-04-01	00:01:03																
2017-04-01	00:01:03																
2017-04-01	00:01:03																
2017-04-01	00:01:03	285285264		1	0	0.000000	True		13.546565	5.623917	702	393	12	0	0	0	219816
2017-04-01	00:01:03	19292048		0	31	66.800003	True		18.725546	4.499142	920	292	13	0	0	0	401410
2017-04-01	00:01:04	887810944		9	32	0.000000	True		19.182047	10.957037	3606	483	9	0	1	0	495872
2017-04-01	00:01:04																
2017-04-01	00:01:04	213835008		0	0	12.800000	True		20.285509	2.137389	3050	234	4	0	0	0	70016
2017-04-01	00:01:04	930670256		0	63	0.800000	True		15.541938	5.787117	1947	130	16	0	0	0	12672
2017-04-01	00:01:04	916974464		9	32	0.000000	True		17.066465	11.725408	3146	487	21	0	1	0	188584
2017-04-01	00:01:05	114766336		4	0	0.000000	True		12.483651	7.963526	942	260	20	0	1	0	32776
2017-04-01	00:01:05																
2017-04-01	00:01:05																
2017-04-01	00:01:05																
2017-04-01	00:01:05	113141648		0	62	15.600000	True		23.903095	0.092665	3966	429	16	0	1	0	401666
2017-04-01	00:01:05	17623936		8	32	0.000000	False		1.848115	3.346528	3076	487	13	0	0	0	32776
2017-04-01	00:01:05																
2017-04-01	00:01:05																
2017-04-01	00:01:05																
2017-04-01	00:01:05	68742016		8	0	0.000000	True		16.796329	0.282733	8	386	17	0	0	0	221600
2017-04-01	00:01:06	1028516736		1	0	0.000000	True		19.163616	6.947834	894	46	24	0	0	0	287136
2017-04-01	00:01:06	41283456		8	0	0.000000	True		25.918941	7.019821	2650	105	25	0	0	0	401824
2017-04-01	00:01:06	992340864		9	0	0.000000	True		3.592263	4.068346	2910	128	16	0	0	0	499864
2017-04-01	00:01:06																
2017-04-01	00:01:06																
2017-04-01	00:01:07	19292048		0	31	66.800003	True		25.462646	8.169158	1284	128	28	0	0	0	0
2017-04-01	00:01:07	909176704		9	224	101.099998	False		0.295719	7.576842	3139	499	61	1	0	0	225728
2017-04-01	00:01:08	208333696		8	0	0.000000	True		18.925226	6.891193	3390	173	28	0	0	0	32776
2017-04-01	00:01:08	160701328		0	32	0.000000	True		0.122949	8.310061	3151	483	33	0	1	0	336024
2017-04-01	00:01:08	214690688		0	0	0.000000	True		17.163332	5.315078	3882	200	28	0	0	0	32776
2017-04-01	00:01:08	407759744		1	0	0.000000	True		0.010715	5.606765	1029	172	29	0	0	0	219304
2017-04-01	00:01:08	226226048		2	0	0.000000	True		3.925059	8.276474	1506	96	28	0	0	0	24744
2017-04-01	00:01:09	223963792		8	0	89.599998	True		1.796168	4.699040	3974	425	33	0	0	0	320144
2017-04-01	00:01:09	6569408		0	64	89.599998	True		13.647121	13.034579	1758	430	36	0	1	0	32776
2017-04-01	00:01:10	108850048		0	0	0.000000	True		23.734745	8.910599	3143	417	40	0	1	0	508576
2017-04-01	00:01:10	127176162		4	128	59.200001	True		24.027212	4.145440	2475	226	41	0	1	0	32776
2017-04-01	00:01:10																
2017-04-01	00:01:10	471670624		1	32	0.000000	True		8.558248	7.535981	3151	483	41	0	1	0	349096
2017-04-01	00:01:10	68753296		8	0	0.000000	True		14.096453	2.597779	2976	292	4	0	0	0	293449
2017-04-01	00:01:10	118712208		0	0	3.200000	True		25.393835	1.595078	277	2	36	1	0	0	315648
2017-04-01	00:01:11																
2017-04-01	00:01:11	115994496		8	0	0.000000	True		15.778470	3.614470	3132	9	45	0	0	0	32776
2017-04-01	00:01:12	113141648		0	2	15.600000	True		7.125880	3.342432	3938	429	44	0	1	0	262274
2017-04-01	00:01:12																
2017-04-01	00:01:13	19292048		0	31	62.000000	True		10.402473	8.483731	1344	416	48	0	0	0	271234
2017-04-01	00:01:13	534490353		1	0	0.000000	True		3.602907	13.371974	3945	457	52	0	0	0	0
2017-04-01	00:01:13	298642304		1	0	0.000000	True		18.736197	0.882374	1852	224	48	0	1	0	219432
2017-04-01	00:01:13																
2017-04-01	00:01:14																
2017-04-01	00:01:14																
2017-04-01	00:01:14																
2017-04-01	00:01:14	114766336		4	63	1.200000	True		5.772765	8.120812	934	264	60	0	1	0	230432
2017-04-01	00:01:14																
2017-04-01	00:01:14	213835008		0	0	12.800000	True		23.627844	5.387974	2066	258	44	0	0	0	74008
2017-04-01	00:01:14																
2017-04-01	00:01:14	68742016		8	0	0.000000	True		0.019114	0.282733	8	386	53	0	0	0	345104
2017-04-01	00:01:15																
2017-04-01	00:01:15	234220416		8	32	0.000000	True		12.372032	1.499296	3080	483	57	0	0	0	32776
2017-04-01	00:01:15																
2017-04-01	00:01:15																
2017-04-01	00:01:15	992340864		9	0	0.000000	True		10.303149	4.068346	2910	128	52	0	0	0	66720
2017-04-01	00:01:16	17623936		8	32	0.000000	True		0.386115	3.346528	3080	487	57	0	0	0	405760
2017-04-01	00:01:16																
2017-04-01	00:01:16	1028516736		1	0	0.000000	True		19.163616	6.947834	106	42	4	1	0	0	369808
2017-04-01	00:01:16	113141648		0	3	13.200000	True		17.179102	3.237574	3922	449	0	1	1	0	26116
2017-04-01	00:01:16	19292048		0	31	58.799999	True		5.395523	8.745875	1424	484	0	1	0	0	0
2017-04-01	00:01:17	41283456		8	0	0.000000	True		24.241220	10.322835	2746	105	5	1	0	0	517264
2017-04-01	00:01:17	208333696		8	0	0.000000	True		15.569782	0.232736	3875	161	0	1	0	0	417960
2017-04-01	00:01:17	399764352		9	0	0.000000	True		1.998712	12.666553	69	261	4	1	0	0	0
2017-04-01	00:01:17	214690688		0	0	0.000000	True		17.163332	5.315078	3928	232	4	1	0	0	247072
2017-04-01	00:01:17	909176704		9	224	101.099998	False		0.295719	7.576842	3139	499	61	1	0	0	263504
2017-04-01	00:01:18	226226048		2	0	0.000000	True		3.925059	1.565587	1762	96	4	1	0	0	320800
2017-04-01	00:01:18	8472208		0	0	0.000000	True		13.496794	11.556627	3462	204	13	1	1	0	32776
2017-04-01	00:01:18	160701328		0	32	0.000000	True		0.109842	8.310061	3147	483	9	1	1	0	492816
2017-04-01	00:01:19	118712208		0	0	1.600000	True		5.261176	1.595078	405	22	8	0	0	0	176512
2017-04-01	00:01:19	113141648		0	3	13.200000	True		15.501381	3.185146	3898	461	8	1	1	0	0
2017-04-01	00:01:19	223963792		8	0	89.599998	True		13.422255	4.069894	3974	393	9	1	0	0	279952
